Award Date,Grant Number,Proposal Number,Grant Title,State Name,Grantee Name,Award Dollars,Program Name,Program Area Name
12/12/01,2002-35205-11651,2002-00466,Integration of the Genetic and Physical Maps of Rainbow Trout (Oncorhynchus mykiss),WASHINGTON,WASHINGTON STATE UNIVERSITY,299758,Animal Genome,National Research Initiative Competitive Grants Program
3/18/02,2002-41580-01326,2002-00480,Extension Program - Colville Reservation,WASHINGTON,WASHINGTON STATE UNIVERSITY,90811,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
3/21/02,2002-41580-01334,2002-00482,Chehalis Extension Indian Reservation Program,WASHINGTON,WASHINGTON STATE UNIVERSITY,48211,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
6/8/02,2000-35101-12060,2002-00497,Postdoctoral Fellowship:  Carbon Dioxide Induced Changes in Below Ground C and N Cycling in Grasslands,WASHINGTON,WASHINGTON STATE UNIVERSITY,42344,Ecosystems Science,National Research Initiative Competitive Grants Program
7/31/02,2002-35100-12189,2002-00741,Functional Analysis of Calcium/Calmodulin-Regulated AtSR Family Involved in Plant Stress Response,WASHINGTON,WASHINGTON STATE UNIVERSITY,210000,Agricultural Plants and Environmental Adaptation,National Research Initiative Competitive Grants Program
11/18/02,2003-35101-12929,2002-00919,"Sustainability of Three Apple Production Systems: Organic, Conventional, and Integrated",WASHINGTON,WASHINGTON STATE UNIVERSITY,64995,Managed Ecosystems,National Research Initiative Competitive Grants Program
8/15/02,2002-35102-12374,2002-01078,Identifying Host-specific Markers of Fecal Pollution Using Mixed Genome Microarrays,WASHINGTON,WASHINGTON STATE UNIVERSITY,314000,Water and Watersheds,National Research Initiative Competitive Grants Program
8/29/02,2002-35102-12570,2002-01195,Modeling Hydrology and Erosion under Winter Climatic Conditions of the Pacific Northwest: Modifying WEPP,WASHINGTON,WASHINGTON STATE UNIVERSITY,298549,Water and Watersheds,National Research Initiative Competitive Grants Program
5/28/02,2002-35301-12043,2002-01242,Investigation into the Role of Calcium-Dependent Protein Kinases in Pollen Tube Growth and Pollen-Pistil Interactions,WASHINGTON,WASHINGTON STATE UNIVERSITY,140000,Genetic Processes and Mechanisms of Agricultural Plants,National Research Initiative Competitive Grants Program
8/5/02,2002-35301-12201,2002-01456,Cloning and Characterization of the Barley Stem Rust Resistance Genes Rpg4 and RpgQ,WASHINGTON,WASHINGTON STATE UNIVERSITY,85900,Genetic Processes and Mechanisms of Agricultural Plants,National Research Initiative Competitive Grants Program
11/5/02,2003-35504-12862,2002-01733,Production of Recombinant Procollagen in Transgenic Barley Grain,WASHINGTON,WASHINGTON STATE UNIVERSITY,200000,Biobased Products & Bioenergy Production Research,National Research Initiative Competitive Grants Program
11/5/02,2003-35504-12861,2002-01782,"Low Temperature, Low Pressure Straw Pulping for Production of Linerboard, Corrugated Medium, Newsprint & Fertilizer",WASHINGTON,WASHINGTON STATE UNIVERSITY,213299,Biobased Products & Bioenergy Production Research,National Research Initiative Competitive Grants Program
7/30/02,2002-35204-12352,2002-02171,In Vivo Induction of Type 1 Cytokine and Antibody Responses by CpG ODN,WASHINGTON,WASHINGTON STATE UNIVERSITY,245000,Animal Protection & Biosecurity,National Research Initiative Competitive Grants Program
9/16/02,2002-35204-12460,2002-02185,The Role of Gonadal Steroids in the Expression of Cannibalism by Domestic Fowl,WASHINGTON,WASHINGTON STATE UNIVERSITY,230000,Animal Protection & Biosecurity,National Research Initiative Competitive Grants Program
9/4/02,2002-35318-12590,2002-03305,FASEB Summer Conference:  Calcium Oxalate in Biological Systems,WASHINGTON,WASHINGTON STATE UNIVERSITY,6000,Agricultural Plant Biochemistry,National Research Initiative Competitive Grants Program
7/18/02,2002-51106-01932,2002-03805,Various Strategies to Achieve Ecological and Economic Goals in the Transition Phase of Eastern Washington Organic Dryland Grain Production,WASHINGTON,WASHINGTON STATE UNIVERSITY,164701,Organic Transitions,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
12/11/02,2003-35103-12948,2002-03845,Optimizing Fastener Spacing in Multiple Bolt Wood Connections for Natural Hazard Loading,WASHINGTON,WASHINGTON STATE UNIVERSITY,85000,Improved Utilization of Wood & Wood Fiber,National Research Initiative Competitive Grants Program
7/18/02,2001-49200-01259,2002-03994,Western Center for Risk Management Education,WASHINGTON,WASHINGTON STATE UNIVERSITY,395000,ARPA-Risk Management Educ. Partnerships,Agriculture Risk Protection Act
8/15/02,2002-51130-01940,2002-04026,Training Environmental Stewards: Integrating Water Quality & Quantity Education from Mountain to Ocean,WASHINGTON,WASHINGTON STATE UNIVERSITY,286000,Watershed Scale Proposals,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
6/17/02,2002-34103-12124,2002-04090,Population Control of Alfalfa Looper and Corn Earworm (Lepidoptera: Noctuidae) Through Female Annihilation Technique,WASHINGTON,WASHINGTON STATE UNIVERSITY,121352,Integrated Pest Management/Biological Control,Special Research Grants Program
8/19/02,99-EXCA-2-1021,2002-04377,Partnership for Diabetes Awareness and Education: A Collaborative Project,WASHINGTON,WASHINGTON STATE UNIVERSITY,100000,"Diabetes Detection, Prevention, WA, PA",Federal Administration (Extension Activities)
6/7/02,2002-30001-12081,2002-04408,National Diagnostic Lab Network,WASHINGTON,WASHINGTON STATE UNIVERSITY,750000,Homeland Security,Emergency Supplemental
9/26/02,2001-49200-01259,2002-04651,Western Center for Risk Management Education,WASHINGTON,WASHINGTON STATE UNIVERSITY,12827,ARPA-Risk Management Educ. Partnerships,Agriculture Risk Protection Act
8/28/02,2002-34261-12521,2002-06022,STEEP: Solutions to Environmental and Economic Problems,WASHINGTON,WASHINGTON STATE UNIVERSITY,549993,STEEP IV-Water Quality in Northwest,Special Research Grants Program
9/6/02,2002-34468-12742,2002-06039,"Aquaculture, Idaho and Washington",WASHINGTON,WASHINGTON STATE UNIVERSITY,561217,"Aquaculture, ID and WA",Special Research Grants Program
4/25/02,2002-34451-11894,2002-06045,Improving the International Competitiveness of the Washington/Oregon and Michigan Asparagus Industries,WASHINGTON,WASHINGTON STATE UNIVERSITY,243194,"Asparagus Production Technologies, WA",Special Research Grants Program
6/12/02,2002-34270-12030,2002-06055,Enhancing Competitiveness of Agricultural Products,WASHINGTON,WASHINGTON STATE UNIVERSITY,358952,"Competitiveness of Agriculture Products, WA",Special Research Grants Program
6/4/02,2002-34477-11922,2002-06089,International Cooperation for Agricultural Research in Central Asia and the Caucasus,WASHINGTON,WASHINGTON STATE UNIVERSITY,374145,"Food Security, WA",Special Research Grants Program
8/28/02,2002-34321-12723,2002-06095,Grass Seed Cropping Systems for a Sustainable Agriculture,WASHINGTON,WASHINGTON STATE UNIVERSITY,387240,"Grass Seed Crop Systems for Sustainable Ag., ID, OR, WA",Special Research Grants Program
9/11/02,2002-34327-12731,2002-06113,Jointed Goatgrass:  A Threat to U.S. Wheat Production,WASHINGTON,WASHINGTON STATE UNIVERSITY,343278,"Aegilops Cylindrica (Jointed Goatgrass), WA",Special Research Grants Program
7/8/02,2002-38825-01901,2002-06222,PM-10 Particulate Emission Prediction and Control from Agricultural Lands in the Pacific Northwest,WASHINGTON,WASHINGTON STATE UNIVERSITY,398736,"PM-10 Study, WA",Federal Administration (Direct Appropriation)
6/19/03,2003-35300-13203,2003-00721,Molecular Characterization of a Major Gene-Rich Region of Wheat,WASHINGTON,WASHINGTON STATE UNIVERSITY,248475,Plant Genome,National Research Initiative Competitive Grants Program
6/11/03,2003-35301-13270,2003-00934,mRNA Targeting to the Cortical Region in Plants: The Role of the RNA Binding Protein Rp120,WASHINGTON,WASHINGTON STATE UNIVERSITY,245000,Genetic Processes and Mechanisms of Agricultural Plants,National Research Initiative Competitive Grants Program
6/7/04,2003-35103-12948,2003-01426,Optimizing Fastener Spacing in Multiple Bolt Wood Connections for Natural Hazard Loading,WASHINGTON,WASHINGTON STATE UNIVERSITY,55000,Improved Utilization of Wood & Wood Fiber,National Research Initiative Competitive Grants Program
7/28/03,2003-35318-13672,2003-02102,The Structural Basis for Receptor-Mediated Sorting to Vacuoles,WASHINGTON,WASHINGTON STATE UNIVERSITY,173890,Agricultural Plant Biochemistry,National Research Initiative Competitive Grants Program
8/7/03,2003-35318-13914,2003-02134,Biochemistry of Oilseeds: New Strategies for Improving Oils,WASHINGTON,WASHINGTON STATE UNIVERSITY,260000,Agricultural Plant Biochemistry,National Research Initiative Competitive Grants Program
12/28/03,2004-35204-14206,2003-02242,Enhancing Antigen-Presentation for DNA Vaccines,WASHINGTON,WASHINGTON STATE UNIVERSITY,299986,Animal Protection & Biosecurity,National Research Initiative Competitive Grants Program
12/15/03,2004-35204-14191,2003-02384,Dopaminergic Seeking and Reward Neural Circuitry Motivates Cannibalism in Laying Hens,WASHINGTON,WASHINGTON STATE UNIVERSITY,250000,Animal Protection & Biosecurity,National Research Initiative Competitive Grants Program
7/29/03,2003-35203-13514,2003-02757,Sterilization Vaccine for Cattle,WASHINGTON,WASHINGTON STATE UNIVERSITY,249936,Animal Reproduction,National Research Initiative Competitive Grants Program
10/23/03,2004-35201-14112,2003-02808,The Role of Calf-adapted Escherichia Coli in Maintenance of Antibiotic Resistance in Dairy Calves,WASHINGTON,WASHINGTON STATE UNIVERSITY,257934,Food Safety,National Research Initiative Competitive Grants Program
4/28/03,2003-41520-01576,2003-03165,Partners in Promoting Strengths,WASHINGTON,WASHINGTON STATE UNIVERSITY,140000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
8/15/03,2003-35316-13850,2003-03499,Alternative Prey and Biocontrol by Generalist Predators,WASHINGTON,WASHINGTON STATE UNIVERSITY,230000,Biologically Based Pest Management,National Research Initiative Competitive Grants Program
4/11/03,2002-41580-01326,2003-03502,Extension Program- Colville Reservation,WASHINGTON,WASHINGTON STATE UNIVERSITY,82638,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
4/29/03,2002-41580-01334,2003-03503,Chehalis Extension Indian Reservation Program,WASHINGTON,WASHINGTON STATE UNIVERSITY,77373,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
8/20/03,99-EXCA-2-1021,2003-04324,Partnership for Diabetes Awareness and Education,WASHINGTON,WASHINGTON STATE UNIVERSITY,100000,"Diabetes Detection, Prevention, WA, PA",Federal Administration (Extension Activities)
9/24/03,2001-49200-01259,2003-04430,Western Center for Risk Management Education,WASHINGTON,WASHINGTON STATE UNIVERSITY,1030146,ARPA-Risk Management Educ. Partnerships,Agriculture Risk Protection Act
6/24/03,2003-38859-02006,2003-04674,Planning Workshop-Emerging Food Processing Technologies:  From Lab Bench to the Table,WASHINGTON,WASHINGTON STATE UNIVERSITY,25000,Innovation Grants,Innovation Grants Program
8/28/03,2003-41210-01747,2003-04986,Strategic Planning and Outreach to Address Effects of Regulatory and Market-Induced Challenges Facing the SW Washington Shellfish Growers,WASHINGTON,WASHINGTON STATE UNIVERSITY,17942,ESNP Special Needs,"Smith-Lever 3B, 3C, and 3D Programs"
9/5/03,2003-41210-01749,2003-04996,Dairy Families in Crisis,WASHINGTON,WASHINGTON STATE UNIVERSITY,20000,ESNP Special Needs,"Smith-Lever 3B, 3C, and 3D Programs"
8/5/03,2003-34103-13870,2003-05059,Integrating Biological Control in the Management of Solanaceous Weeds,WASHINGTON,WASHINGTON STATE UNIVERSITY,79392,Integrated Pest Management/Biological Control,Special Research Grants Program
7/11/03,2003-46401-01640,2003-05069,Human Dimensions of Family and Farm Forestry,WASHINGTON,WASHINGTON STATE UNIVERSITY,5000,Renewable Resource,Other Programs
9/30/03,2003-48605-01815,2003-05149,Trade Adjustment Assistance for Farmers for the Western Region,WASHINGTON,WASHINGTON STATE UNIVERSITY,1008075,ECS-Admin. Discretionary & Reim -Extension,Extension Program Unit
11/20/03,2004-35600-14175,2003-05426,Comparative Genomics for Phenotype Mapping of Intracellular Bacteria,WASHINGTON,WASHINGTON STATE UNIVERSITY,316000,Microbial Genome Sequencing,National Research Initiative Competitive Grants Program
9/24/03,2003-34514-14094,2003-05500,Life and Death in Plants: Studies on Perennial Wheat as a Sustainable Alternative Cropping System,WASHINGTON,WASHINGTON STATE UNIVERSITY,139307,"Perennial Wheat, WA",Special Research Grants Program
9/5/03,2003-34468-14085,2003-06016,"Aquaculture, Idaho and Washington",WASHINGTON,WASHINGTON STATE UNIVERSITY,719757,"Aquaculture, ID and WA",Special Research Grants Program
5/29/03,2003-34451-13083,2003-06024,Improving the International Competitiveness of the Washington/Oregon and Michigan Asparagus Industries,WASHINGTON,WASHINGTON STATE UNIVERSITY,260042,"Asparagus Production Technologies, WA",Special Research Grants Program
6/24/03,2003-34270-13389,2003-06035,Enhancing Competitiveness of Agricultural Products,WASHINGTON,WASHINGTON STATE UNIVERSITY,364392,"Competitiveness of Agriculture Products, WA",Special Research Grants Program
6/26/03,2003-34477-13205,2003-06069,International Cooperation for Agricultural Research in Central Asia and the Caucasus,WASHINGTON,WASHINGTON STATE UNIVERSITY,417923,"Food Security, WA",Special Research Grants Program
9/17/03,2003-34321-14019,2003-06075,Grass Seed Cropping Systems for a Sustainable Agriculture,WASHINGTON,WASHINGTON STATE UNIVERSITY,424425,"Grass Seed Crop Systems for Sustainable Ag., ID, OR, WA",Special Research Grants Program
9/4/03,2003-34327-13983,2003-06093,Jointed Goatgrass: A Threat to U.S. Wheat Production,WASHINGTON,WASHINGTON STATE UNIVERSITY,355700,"Aegilops Cylindrica (Jointed Goatgrass), WA",Special Research Grants Program
8/6/03,2003-34513-13912,2003-06194,Organic Cropping Research and Education for the Northwest,WASHINGTON,WASHINGTON STATE UNIVERSITY,116089,"Organic Cropping, OR",Special Research Grants Program
8/13/03,2003-38825-02039,2003-06220,PM -10 Particulate Emission Prediction and Control from Agricultural Lands in the Pacific Northwest,WASHINGTON,WASHINGTON STATE UNIVERSITY,407303,"PM-10 Study, WA",Federal Administration (Direct Appropriation)
9/9/03,2003-34261-14020,2003-06281,STEEP:  Water Quality in the Pacific Northwest,WASHINGTON,WASHINGTON STATE UNIVERSITY,622242,STEEP IV-Water Quality in Northwest,Special Research Grants Program
9/16/04,2003-35101-12929,2004-00584,"Sustainability of Three Apple Production Systems: Organic, Conventional, and Integrated",WASHINGTON,WASHINGTON STATE UNIVERSITY,188296,Managed Ecosystems,National Research Initiative Competitive Grants Program
12/9/05,2002-38420-11725,2004-00595,Food and Agricultural Sciences National Needs Graduate Fellowship Grants Program,WASHINGTON,WASHINGTON STATE UNIVERSITY,2500,Food Science/Human Nutrition,National Needs Graduate Fellowship Grant Program
1/6/04,2001-35301-14218,2004-00614,Molecular Characterization of a Major Gene-Rich Region of Wheat,WASHINGTON,WASHINGTON STATE UNIVERSITY,112376,Plant Genome,National Research Initiative Competitive Grants Program
4/6/04,2003-41520-01576,2004-00654,Cultivating Community Strengths Together,WASHINGTON,WASHINGTON STATE UNIVERSITY,135000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
4/23/04,2002-41580-01326,2004-00823,Extension Program-Colville Reservation,WASHINGTON,WASHINGTON STATE UNIVERSITY,84722,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
7/21/04,2004-35301-14635,2004-01144,"Functional Analysis of the Barley Stem Rust Resistance Genes Rpg1, Rpg4, and RpgQ",WASHINGTON,WASHINGTON STATE UNIVERSITY,399766,Genetic Processes and Mechanisms of Agricultural Plants,National Research Initiative Competitive Grants Program
8/3/04,2004-35302-14813,2004-01215,Natural Enemy Biodiversity and the Biological Control of Aphids,WASHINGTON,WASHINGTON STATE UNIVERSITY,439523,Organismal & Population Biology of Arthropods & Nematodes,National Research Initiative Competitive Grants Program
4/29/04,2002-41580-01334,2004-01332,Chehalis Extension Indian Reservation Program,WASHINGTON,WASHINGTON STATE UNIVERSITY,73519,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
12/29/04,2005-35320-15375,2004-02148,Environmental Regulation of Seed Phenolics and Their Implication for Seed Bank Persistence and Plant Fitness in Avena Fatua,WASHINGTON,WASHINGTON STATE UNIVERSITY,450000,Biology of Weedy & Invasive Species in Agroecosystems,National Research Initiative Competitive Grants Program
10/27/04,2005-35103-15277,2004-03565,Physico-Chemical Aspects of Hybrid Poplar Hot-Pressing,WASHINGTON,WASHINGTON STATE UNIVERSITY,204759,Improved Utilization of Wood & Wood Fiber,National Research Initiative Competitive Grants Program
7/22/04,2004-51102-02204,2004-04365,Radio Frequency Energy as an Alternative to Methyl Bromide Fumigation for Controlling Pests in Stone Fruits and Nuts,WASHINGTON,WASHINGTON STATE UNIVERSITY,455881,Methyl Bromide Transitions Program,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
6/9/04,2004-38831-01887,2004-04676,Pesticide Drift Education,WASHINGTON,WASHINGTON STATE UNIVERSITY,5000,"PAS, Plant and Animal Systems",Research Program Unit
6/17/04,2002-30001-12081,2004-04688,National Network of Diagnostic Laboratories for Animal Disease Monitoring and Diagnosis,WASHINGTON,WASHINGTON STATE UNIVERSITY,308529,Homeland Security,Emergency Supplemental
7/27/04,2004-34103-14973,2004-05058,Development of an IPM Program Against Wood Burrowing Insect Pests in Poplar Plantings,WASHINGTON,WASHINGTON STATE UNIVERSITY,45813,Integrated Pest Management/Biological Control,Special Research Grants Program
12/8/04,2005-35112-15333,2004-05245,"Emission Measurements of Ammonia, Methane, Nitrous Oxide and Particulates from Beef Production",WASHINGTON,WASHINGTON STATE UNIVERSITY,482220,Air Quality1,National Research Initiative Competitive Grants Program
3/21/05,2005-35604-15440,2004-05488,Functional Genomics of the Tick Vector-Pathogen Interface,WASHINGTON,WASHINGTON STATE UNIVERSITY,800000,Functional Genomics of Agriculturally Important Organisms1,National Research Initiative Competitive Grants Program
9/24/04,2004-49200-03123,2004-05715,Western Center for Risk Management Education,WASHINGTON,WASHINGTON STATE UNIVERSITY,1200000,ARPA-Risk Management Educ. Partnerships,Agriculture Risk Protection Act
9/24/04,2003-48605-01815,2004-05739,Trade Adjustment Assistance for Farmers for the Western Region,WASHINGTON,WASHINGTON STATE UNIVERSITY,590182,ECS-Admin. Discretionary & Reim -Extension,Extension Program Unit
8/6/04,2004-34327-15068,2004-06003,Jointed Goatgrass:  A Threat to U.S. Wheat Production,WASHINGTON,WASHINGTON STATE UNIVERSITY,318521,"Aegilops Cylindrica (Jointed Goatgrass), WA",Special Research Grants Program
9/16/04,2004-34468-15199,2004-06018,"Aquaculture, Idaho and Washington",WASHINGTON,WASHINGTON STATE UNIVERSITY,643542,"Aquaculture, ID and WA",Special Research Grants Program
6/4/04,2004-34451-14385,2004-06025,Improving the International Competitiveness of the Washington/Oregon and Michigan Asparagus Industries,WASHINGTON,WASHINGTON STATE UNIVERSITY,232158,"Asparagus Production Technologies, WA",Special Research Grants Program
5/26/04,2004-34477-14474,2004-06080,International Cooperation for Agricultural Research in Central Asia and the Caucasus,WASHINGTON,WASHINGTON STATE UNIVERSITY,373310,"Food Security, WA",Special Research Grants Program
8/5/04,2004-34321-14843,2004-06090,"Grass Seed Cropping Systems for a Sustainable Agriculture, ID, OR, and WA",WASHINGTON,WASHINGTON STATE UNIVERSITY,379811,"Grass Seed Crop Systems for Sustainable Ag., ID, OR, WA",Special Research Grants Program
8/2/04,2004-34513-14883,2004-06135,Organic Cropping Research for the Northwest,WASHINGTON,WASHINGTON STATE UNIVERSITY,208943,"Organic Cropping, OR",Special Research Grants Program
6/16/04,2003-34514-14094,2004-06141,Life and Death in Plants:  Studies on Perennial Wheat as a Sustainable Alternative Cropping System,WASHINGTON,WASHINGTON STATE UNIVERSITY,124437,"Perrenial Wheat, WA",Special Research Grants Program
6/4/04,2004-38825-02149,2004-06230,PM10 Particulate Emission Prediction and Control from Agricultural Lands in the Pacific Northwest,WASHINGTON,WASHINGTON STATE UNIVERSITY,364747,"PM-10 Study, WA",Federal Administration (Direct Appropriation)
9/2/04,2004-34261-15183,2004-06268,STEEP: Water Quality in the Pacific Northwest,WASHINGTON,WASHINGTON STATE UNIVERSITY,556250,STEEP IV-Water Quality in Northwest,Special Research Grants Program
8/16/04,2004-45043-03053,2004-06276,Partnership for Diabetes Awareness and Education,WASHINGTON,WASHINGTON STATE UNIVERSITY,100000,"Diabetes Detection, Prevention, WA, PA",Federal Administration (Extension Activities)
7/14/04,2004-34270-14606,2004-06344,Enhancing Competitiveness of Agricultural Products,WASHINGTON,WASHINGTON STATE UNIVERSITY,325779,"Competitiveness of Agriculture Products, WA",Special Research Grants Program
12/9/04,2002-35204-15359,2005-00771,Mapping of Mannheimia (Pasteurella) Haemolytica Leukotoxin Binding Site(s) On Bovine CD18,WASHINGTON,WASHINGTON STATE UNIVERSITY,59649,Animal Protection & Biosecurity,National Research Initiative Competitive Grants Program
6/29/05,2005-35301-15906,2005-00975,Mapping and Cloning High Temperature Adult Plant Stripe Rust Resistant Genes in Wheat,WASHINGTON,WASHINGTON STATE UNIVERSITY,250000,Genetic Processes and Mechanisms of Agricultural Plants,National Research Initiative Competitive Grants Program
7/8/05,2005-35100-15985,2005-01107,Functional Analysis of a Novel Calcium/Calmodulin-regulated Receptor-like Kinase in Plant Cold Tolerance,WASHINGTON,WASHINGTON STATE UNIVERSITY,359951,Agricultural Plants and Environmental Adaptation,National Research Initiative Competitive Grants Program
7/28/05,2005-35503-16223,2005-01332,Improved Quarantine Treatments for Tropical Fruit Using Thermal Energy,WASHINGTON,WASHINGTON STATE UNIVERSITY,334988,Improving Food Quality and Value,National Research Initiative Competitive Grants Program
6/6/05,2005-35203-15848,2005-01465,Seasonal Plasticity in the GnRH System of the Ewe,WASHINGTON,WASHINGTON STATE UNIVERSITY,280000,Animal Reproduction,National Research Initiative Competitive Grants Program
6/24/05,2005-35400-15982,2005-01743,"Grocery Store Shelf Labels, Nutrition and Pricing Information, and Consumer Choice",WASHINGTON,WASHINGTON STATE UNIVERSITY,257039,Agribusiness Markets and Trade,National Research Initiative Competitive Grants Program
3/16/05,2003-41520-01576,2005-01849,Cultivating Community Strengths Together,WASHINGTON,WASHINGTON STATE UNIVERSITY,134000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
11/16/05,2006-35201-16553,2005-01988,"Comparative Genomics, Transcriptomics, and Proteomics of Pathogenic and Non-Pathogenic Isolates of Campylobacter Jejuni",WASHINGTON,WASHINGTON STATE UNIVERSITY,375000,Food Safety,National Research Initiative Competitive Grants Program
